Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct
FARM_3925,Punjab,Amritsar,Gram,Rabi,8.2,525.3,20.3,53.8,6.2,8.31,45.8,129,65,45,Sprinkler,135,2.1,82,4.32,31.91,14050,418160,448336,30176,5914.7,7.3,47.8
FARM_3926,Uttar Pradesh,Varanasi,Mustard,Rabi,12.1,491.4,26.3,51.8,5.2,6.8,43.8,158,61,43,Canal,212,2.3,95,5.29,67.37,13941,853596,939205,85609,5562.9,9.51,30
FARM_3927,Haryana,Kurukshetra,Gram,Rabi,6.4,458.4,22.8,63.4,8.9,7.39,39.6,127,54,46,Canal,148,2.5,81,4.8,33.79,15663,414489,529253,114764,5832.1,8.23,37.2
FARM_3928,Gujarat,Surat,Gram,Rabi,10.9,444.5,21.8,63.5,6.7,6.62,39.4,98,60,49,Canal,205,3,87,4.96,54.44,16189,683366,881329,197963,5525.5,8.98,21.1
FARM_3929,Punjab,Amritsar,Wheat,Rabi,6.6,392,28.6,48.9,8.9,7.23,44.3,122,61,43,Rainfed,148,2.7,81,3.21,21.73,13044,278930,283446,4516,5320.3,6.03,30.1
FARM_3930,Maharashtra,Nashik,Potato,Rabi,8.2,444.2,24,60.7,8.2,6.38,45,134,61,28,Rainfed,158,2.3,82,5.59,40.11,17710,486228,710348,224120,5046,11.08,37.6
FARM_3931,Gujarat,Vadodara,Potato,Rabi,5.3,423.4,23.5,53.6,7.7,6.26,41.4,140,54,43,Drip,168,1.6,78,5.52,31.18,15217,360816,474466,113650,6152.2,8.97,61.1
FARM_3932,Maharashtra,Solapur,Gram,Rabi,8.2,367.1,23.3,60.7,6.9,6.82,57,134,65,35,Tube Well,188,2.8,81,5.23,46.39,14443,531804,670011,138207,5974.5,8.75,45.2
FARM_3933,Uttar Pradesh,Meerut,Barley,Rabi,8.1,502.6,22.4,57.3,7.9,6.71,46.4,92,60,49,Drip,171,1.6,78,6.3,52.97,14828,648067,785439,137372,6607.3,9.53,36.1
FARM_3934,Karnataka,Mysuru,Wheat,Rabi,8.5,426.7,25.7,57.5,6.7,6.35,48.6,87,68,37,Tube Well,218,1.6,72,4.79,40.77,16065,459403,654970,195567,4797.7,9.98,40.4
FARM_3935,Gujarat,Vadodara,Mustard,Rabi,10,516.5,23.2,60.1,7.6,6.5,51.3,135,66,59,Drip,178,2.8,91,6.39,62.68,15219,780140,953927,173787,7055.7,9.06,46.8
FARM_3936,Tamil Nadu,Salem,Barley,Rabi,7.6,456.8,24.1,57.3,7.5,7.86,46.2,133,50,45,Sprinkler,186,1.7,78,6.34,48,15159,602531,727632,125101,4747.9,13.35,29.5
FARM_3937,Maharashtra,Pune,Gram,Rabi,8.2,549.1,26.8,64.4,7.6,6.94,45.6,98,46,54,Drip,163,2.9,81,3.76,31.09,15113,377572,469863,92291,7236.6,5.2,33.5
FARM_3938,Telangana,Sangareddy,Barley,Rabi,5.8,338.9,24.6,49.1,6.5,6.49,35.1,119,51,45,Tube Well,208,1.9,86,5.52,33.18,13178,469692,437246,-32446,7803.1,7.07,42.6
FARM_3939,Tamil Nadu,Madurai,Wheat,Rabi,6.5,326,25.4,59.6,8.4,6.36,42.9,110,63,45,Drip,208,1.9,80,6.01,38.26,13011,477204,497801,20597,5046.1,11.91,49.1
FARM_3940,Andhra Pradesh,Chittoor,Potato,Rabi,10.5,449.9,23.4,61,7.4,7.63,32.2,78,77,51,Rainfed,207,3.1,76,4.32,44.86,15061,643202,675636,32434,6213.3,6.95,40.9
FARM_3941,Gujarat,Surat,Mustard,Rabi,10.8,541.8,23.9,63.7,6.5,6.68,44.4,117,67,28,Tube Well,191,3.7,79,9.26,92.41,12916,1273694,1193568,-80126,6382.6,14.51,45.8
FARM_3942,Telangana,Nalgonda,Mustard,Rabi,10.1,347,25,57.1,6.9,7.16,33.8,121,45,36,Tube Well,171,1.4,73,7.15,75.3,16452,1047051,1238836,191785,6047.4,11.82,35.3
FARM_3943,Tamil Nadu,Madurai,Mustard,Rabi,7.3,524,24.2,59.5,8.2,7.15,34.6,165,43,47,Sprinkler,196,1.5,88,3.86,27.68,14624,320704,404792,84088,6330.9,6.1,44.1
FARM_3944,Telangana,Nalgonda,Mustard,Rabi,7.5,439.9,23.9,53.6,8.3,6.63,40.7,144,34,44,Rainfed,191,2.9,80,3.92,31.49,13687,395768,431004,35236,5897.1,6.65,38.3
FARM_3945,Uttar Pradesh,Lucknow,Wheat,Rabi,9.8,446.4,22.5,51.2,6.6,5.98,52.9,182,42,51,Rainfed,190,2,82,5.12,56.58,14128,721289,799362,78073,5795.8,8.83,47.1
FARM_3946,Madhya Pradesh,Indore,Wheat,Rabi,8.7,489.3,22.1,63.3,8.2,5.98,58.1,111,56,41,Rainfed,198,3.1,76,5.95,51.54,14521,617951,748412,130461,6490.1,9.17,46.7
FARM_3947,Telangana,Nalgonda,Wheat,Rabi,8.6,582.8,18.6,63,6.9,7.48,29.8,125,79,64,Sprinkler,168,1.7,77,3.4,27.42,15847,307648,434525,126877,6228.9,5.46,44.5
FARM_3948,Karnataka,Raichur,Gram,Rabi,9.3,430,23.5,52.4,8.9,7.01,39.6,131,30,37,Sprinkler,136,1.8,89,5.99,54.95,15108,750087,830185,80098,4051.5,14.78,43.2
FARM_3949,Haryana,Ambala,Potato,Rabi,11.5,542.5,23.8,69.3,7.8,6.98,38.7,114,59,36,Canal,174,2.2,81,5.57,67.05,13828,790661,927167,136506,5336.8,10.44,38.2
FARM_3950,Andhra Pradesh,Guntur,Potato,Rabi,6.9,527.9,22.3,74.4,8.6,6.99,48.1,108,61,57,Tube Well,157,1.9,88,4.4,31.28,13858,371747,433478,61731,5851.8,7.52,30.7
FARM_3951,Andhra Pradesh,Krishna,Wheat,Rabi,8.8,446,26,65,6.3,5.75,44.2,125,39,54,Tube Well,127,2.9,79,4.59,40.45,14942,450529,604404,153875,7465.5,6.15,48.8
FARM_3952,Punjab,Amritsar,Barley,Rabi,9.6,421.9,25.4,46.7,7.7,7.12,38.7,140,46,35,Canal,152,1.4,93,5.12,47.82,16625,598952,795008,196056,5822.2,8.79,41.2
FARM_3953,Punjab,Jalandhar,Gram,Rabi,8.8,326,22,61.4,6.6,7.01,49.6,104,29,22,Drip,134,2.5,85,5.54,48.2,13307,643886,641397,-2489,5429.1,10.2,21.5
FARM_3954,Uttar Pradesh,Agra,Gram,Rabi,11.7,327.1,26.6,43.1,6.2,6.22,43.4,80,23,51,Sprinkler,211,2.2,84,4.29,50.51,15320,655269,773813,118544,6466.8,6.63,47
FARM_3955,Punjab,Ludhiana,Mustard,Rabi,8.7,446.3,21.4,56.3,7.4,7.16,46.8,82,77,51,Rainfed,153,2.1,86,5.14,44.44,13979,538884,621227,82343,5107.3,10.06,37.7
FARM_3956,Punjab,Bathinda,Barley,Rabi,4.9,385.7,18.3,68.7,7.1,6.98,36.2,145,59,52,Canal,138,2.1,80,5.21,23.81,14298,301468,340435,38967,7348.8,7.09,27.8
FARM_3957,Punjab,Patiala,Wheat,Rabi,10.4,367,25.1,50.2,5.7,6.22,52.7,114,46,34,Canal,189,1.6,91,5.37,58.22,14888,637126,866779,229653,6079.7,8.83,37.2
FARM_3958,Andhra Pradesh,Kurnool,Wheat,Rabi,5.1,542.1,24.6,58.1,6,6.33,41.9,117,70,31,Tube Well,179,2.9,85,6.06,32.41,14398,337125,466639,129514,6577,9.21,41.9
FARM_3959,Uttar Pradesh,Kanpur,Mustard,Rabi,7.3,341.3,21.4,46.3,5.7,6.55,57.7,148,57,52,Rainfed,131,2.4,79,4.72,33.08,17022,396604,563088,166484,4807,9.82,54.6
FARM_3960,Haryana,Kurukshetra,Potato,Rabi,11.3,410.7,25.6,59.5,7.8,6.56,52.8,86,82,60,Tube Well,186,3,71,6.65,79.74,15747,1005019,1255666,250647,6158.9,10.8,55.2
FARM_3961,Tamil Nadu,Coimbatore,Wheat,Rabi,11.7,362,24,62.5,7,6.69,35.4,142,57,49,Drip,189,1.7,85,5.47,70.65,17148,804837,1211506,406669,6532.7,8.37,39.6
FARM_3962,Karnataka,Raichur,Wheat,Rabi,7.8,486.1,25,48.1,7.3,5.87,42.2,112,59,32,Drip,111,1.5,79,5.58,44.12,15911,531671,701993,170322,6474.5,8.62,40.6
FARM_3963,Andhra Pradesh,Krishna,Barley,Rabi,6.4,492.8,24.1,62.5,8.2,7.55,46.8,157,46,52,Drip,208,1.5,88,6.34,38.96,15306,463445,596322,132877,7932.1,7.99,28.4
FARM_3964,Andhra Pradesh,Kurnool,Wheat,Rabi,7.8,340.8,22.5,69.5,7.5,7.19,47.9,127,51,36,Canal,164,3.1,85,4.21,35.29,14460,487774,510293,22519,6148.3,6.85,39
FARM_3965,Madhya Pradesh,Gwalior,Potato,Rabi,7.6,472.9,24.3,49.8,5.4,7.57,31.7,105,50,37,Rainfed,173,1.8,85,6.17,48.15,14623,609518,704097,94579,5500.1,11.22,22.8
FARM_3966,Maharashtra,Pune,Wheat,Rabi,12.4,415,23.8,51.4,8.1,6.84,51,74,62,41,Sprinkler,151,2,79,5.41,66.11,16386,780161,1083278,303117,6580.6,8.22,34.1
FARM_3967,Andhra Pradesh,Anantapur,Barley,Rabi,7.7,432,21.8,73.8,4.8,6.39,57,135,35,46,Sprinkler,241,2.4,85,4.16,35.08,17364,423696,609129,185433,6381.4,6.52,44.2
FARM_3968,Madhya Pradesh,Bhopal,Barley,Rabi,8.1,332.6,22.7,54.7,7,7.16,45,111,64,45,Rainfed,163,1.9,75,5.8,47.95,15905,553602,762645,209043,5096,11.38,25.5
FARM_3969,Uttar Pradesh,Kanpur,Potato,Rabi,9.6,442.1,24.7,65.2,6.3,6.95,48,110,50,57,Rainfed,162,2.2,72,4.46,42.67,15572,530835,664457,133622,6239.4,7.15,32.1
FARM_3970,Uttar Pradesh,Meerut,Mustard,Rabi,6,397.3,24.3,45.2,5.6,7.04,36.6,121,61,65,Tube Well,153,1.8,66,5.32,30,14101,369598,423030,53432,5226.9,10.18,40.6
FARM_3971,Punjab,Bathinda,Wheat,Rabi,6.1,351.7,21.6,50.1,9.5,7.02,40.8,92,70,51,Drip,192,3.1,81,5.72,34.93,14273,406303,498556,92253,5067.5,11.29,40
FARM_3972,Haryana,Rohtak,Wheat,Rabi,11,403.5,24.6,46.8,7.2,7.6,31,71,78,44,Drip,180,1.4,86,5.43,63.65,15256,825799,971044,145245,7220.6,7.52,33.7
FARM_3973,Maharashtra,Aurangabad,Mustard,Rabi,7.6,417.4,21.8,62.5,4.9,6.51,67.7,102,29,34,Tube Well,150,2.5,84,5.66,44.14,16726,581511,738286,156775,6690.9,8.46,38.6
FARM_3974,Tamil Nadu,Coimbatore,Gram,Rabi,6,529.8,21.6,57.5,7,6.22,45.1,132,67,38,Drip,178,2.8,84,5.76,35.02,13490,455788,472420,16632,6608,8.72,43.5
FARM_3975,Gujarat,Ahmedabad,Gram,Rabi,7.3,487.3,20.4,49.4,8.1,6.23,41.5,107,68,48,Sprinkler,230,1.7,85,4.79,36.97,15528,458109,574070,115961,5156.7,9.29,34.9
FARM_3976,Madhya Pradesh,Bhopal,Potato,Rabi,8.4,439.1,22.5,55.1,6.6,6.99,48.7,132,59,37,Sprinkler,162,1.5,77,5,42.8,14191,592847,607375,14528,6433.5,7.77,36.8
FARM_3977,Uttar Pradesh,Agra,Barley,Rabi,9,532.9,23.7,49.4,7.4,6.84,33.4,103,47,44,Sprinkler,165,1.9,81,6.38,58.33,15803,753712,921789,168077,6285.8,10.15,63.1
FARM_3978,Karnataka,Mysuru,Wheat,Rabi,10.1,426.4,23.5,55.5,6.4,7.02,61,129,64,33,Drip,210,2.6,78,4.17,42.87,16748,523987,717987,194000,6001.4,6.95,33.6
FARM_3979,Telangana,Sangareddy,Barley,Rabi,7.5,504.4,24.1,41.8,6.3,5.98,48.2,108,69,30,Drip,180,1.8,82,5.46,42.2,14742,536203,622112,85909,6618.2,8.25,32
FARM_3980,Uttar Pradesh,Varanasi,Mustard,Rabi,10.5,401.9,22.7,59.7,9.2,6.82,38.7,79,35,34,Sprinkler,169,2.7,84,4.34,41.59,15529,465685,645851,180166,5028.2,8.63,45
FARM_3981,Tamil Nadu,Thanjavur,Gram,Rabi,11.2,432.7,20.2,56,6.6,6.45,58,137,53,59,Rainfed,193,2.7,95,5.45,57.38,14823,748514,850544,102030,6465.4,8.43,27.8
FARM_3982,Gujarat,Rajkot,Barley,Rabi,11.2,610.8,23.5,58,5,6.58,60.8,125,47,56,Sprinkler,165,2.5,84,4.99,53.48,14148,732371,756635,24264,5986.9,8.33,32.6
FARM_3983,Uttar Pradesh,Meerut,Barley,Rabi,8.4,331.2,25.4,65.6,8.4,7.28,49.2,101,76,49,Canal,219,3.2,88,4.26,35.24,16110,443597,567716,124119,4794.4,8.89,47.2
FARM_3984,Gujarat,Rajkot,Barley,Rabi,10.7,425.1,24.7,65.1,8.6,7.22,41.7,122,62,62,Tube Well,167,1.9,89,5.36,53.24,15154,654431,806799,152368,6076.4,8.82,42.4
FARM_3985,Telangana,Medak,Wheat,Rabi,10.4,421.2,22.1,62.7,5,6.5,53.4,148,76,41,Sprinkler,124,1.3,88,4.96,46.36,14175,487966,657153,169187,5510.4,9,40.1
FARM_3986,Tamil Nadu,Coimbatore,Gram,Rabi,11.6,514.5,20.9,49.3,6.5,6.87,41.6,78,53,52,Drip,196,3.3,88,2.3,25.99,16799,339285,436606,97321,6929.2,3.32,41.4
FARM_3987,Karnataka,Dharwad,Potato,Rabi,9.5,413.6,27.6,47.2,11.1,7.23,54.1,137,52,36,Rainfed,210,2.5,75,5.71,56.1,15359,688603,861640,173037,5561.5,10.27,39.9
FARM_3988,Karnataka,Shimoga,Potato,Rabi,7.5,449.8,25.4,60,9.2,7.81,47.8,116,51,41,Sprinkler,166,2,74,5.36,43.42,15112,572718,656163,83445,5058.2,10.6,39.3
FARM_3989,Haryana,Ambala,Mustard,Rabi,7,419.9,19.2,64.6,7.9,7.44,50.2,109,67,64,Tube Well,165,2,81,3.71,24.66,14668,274304,361713,87409,5947.3,6.24,29
FARM_3990,Gujarat,Vadodara,Barley,Rabi,8.2,457.6,26.2,71.3,8.1,6.98,45.3,122,45,48,Tube Well,187,3,82,5.64,43.82,14512,579187,635916,56729,4572.9,12.33,50.5
FARM_3991,Haryana,Karnal,Barley,Rabi,2,554.3,26.4,51.3,6.9,6.79,52.9,81,62,61,Tube Well,213,3.3,89,4.93,9.82,17935,107520,176122,68602,6548.3,7.53,35.4
FARM_3992,Karnataka,Mysuru,Mustard,Rabi,9.6,386.8,21.4,59.3,5.4,6.9,40.2,84,76,36,Tube Well,208,1.7,92,4.88,51.36,13822,633031,709898,76867,5652,8.63,38.2
FARM_3993,Uttar Pradesh,Kanpur,Wheat,Rabi,10.9,385.7,24.7,53.8,5,6.52,59.4,167,31,49,Drip,167,3.2,76,5.77,66.05,17502,1081747,1156007,74260,6131.2,9.41,42.7
FARM_3994,Madhya Pradesh,Ujjain,Wheat,Rabi,5.7,449.3,23.2,53.3,7.4,6.66,51.3,134,62,33,Rainfed,138,2.3,79,6.31,35.81,15247,440247,545995,105748,4823.5,13.08,42
FARM_3995,Uttar Pradesh,Meerut,Potato,Rabi,6.4,299,21.3,72.7,7.6,6.51,44.7,135,80,57,Tube Well,175,1.3,88,5.8,39.55,15654,508660,619116,110456,5781.3,10.03,48.6
FARM_3996,Uttar Pradesh,Varanasi,Wheat,Rabi,7.7,421,21.6,56.8,7.3,6,43.2,126,57,42,Sprinkler,146,2.1,79,7.19,51.21,16555,623609,847782,224173,5444.1,13.21,41.6
FARM_3997,Karnataka,Raichur,Potato,Rabi,9.1,331,23.6,62.8,7.6,6.45,31.9,114,57,52,Drip,198,3.1,86,3.9,34.58,14716,409684,508879,99195,7116.4,5.48,36.8
FARM_3998,Gujarat,Surat,Potato,Rabi,12.3,573.8,26.9,67.7,5.3,6.28,47,116,69,36,Canal,235,1,85,4.83,60.07,15403,724529,925258,200729,6188.2,7.81,41.4
FARM_3999,Karnataka,Dharwad,Barley,Rabi,8.4,428,25.8,49.4,7.7,6.65,54.1,147,47,67,Drip,179,2.4,88,4.74,37.12,15129,460177,561588,101411,6975.4,6.8,46.8
FARM_4000,Andhra Pradesh,Krishna,Potato,Rabi,8.1,337.3,24,56.1,9,7.2,45.5,141,42,33,Sprinkler,134,3.3,80,4.23,34.98,13112,419146,458658,39512,6811.2,6.21,24.5
FARM_4001,Madhya Pradesh,Indore,Moong,Zaid,7.5,345.5,30,41.7,7.3,6.19,33.4,98,48,47,Drip,139,3,79,9.16,69.75,14500,945828,1011375,65547,6952.6,13.17,47.2
FARM_4002,Uttar Pradesh,Agra,Muskmelon,Zaid,11,337.9,29.3,39.5,6.8,7.1,35.4,154,61,36,Sprinkler,212,2.7,68,4.42,47.75,15097,677694,720882,43188,5829.1,7.58,34.1
FARM_4003,Haryana,Karnal,Cucumber,Zaid,8.4,292.7,31.6,44.7,8.2,6.77,23.5,85,50,38,Drip,179,2.9,80,6.5,53.42,11006,736876,587941,-148935,5881.9,11.05,48.7
FARM_4004,Maharashtra,Nagpur,Moong,Zaid,10.9,330.4,34.7,64.7,5.4,7.66,29.7,127,56,64,Tube Well,226,2.4,81,4.81,51.94,14020,797148,728199,-68949,6560.2,7.33,33.4
FARM_4005,Gujarat,Junagadh,Watermelon,Zaid,12.2,324.2,28.4,47.7,6.5,6.84,35.2,154,61,18,Rainfed,131,1.1,75,4.45,55.9,13053,850629,729663,-120966,5732.3,7.76,35.5
FARM_4006,Punjab,Amritsar,Fodder,Zaid,8.4,338.6,35,45.3,6.6,6.21,20,79,72,40,Canal,191,3,81,4.12,34.71,13593,451341,471813,20472,6186,6.66,33.6
FARM_4007,Maharashtra,Pune,Muskmelon,Zaid,8.7,264.2,32.6,50.4,7.4,7.04,40.9,115,39,36,Sprinkler,164,3,78,6.01,54.51,13856,730120,755291,25171,6596.9,9.11,49.5
FARM_4008,Karnataka,Shimoga,Fodder,Zaid,7.5,219.7,29.2,49.6,6.7,7.19,35.7,142,49,53,Tube Well,204,3,84,5.61,39.79,13989,551609,556622,5013,6847.8,8.19,31.5
FARM_4009,Uttar Pradesh,Agra,Muskmelon,Zaid,8.5,303.8,30.5,62.9,8.6,7.75,31.8,154,60,42,Tube Well,214,2.5,89,4.21,36.11,11827,475276,427073,-48203,5911.9,7.12,27.1
FARM_4010,Karnataka,Belagavi,Muskmelon,Zaid,7.7,245.7,37.5,56.4,9.4,6.81,33.9,133,46,45,Rainfed,142,2.9,81,3.66,26.77,14869,343385,398043,54658,7886.5,4.64,33.2
FARM_4011,Telangana,Warangal,Watermelon,Zaid,10,244.4,33,58.7,8.1,6.83,43.1,92,45,45,Drip,226,2.1,72,3.66,36.55,13972,462688,510677,47989,5650.9,6.48,48.7
FARM_4012,Maharashtra,Solapur,Muskmelon,Zaid,7.8,295.1,23.7,65.5,5.9,6.92,26.7,109,57,50,Rainfed,177,1.9,82,4.62,34.65,12888,540443,446569,-93874,5659.3,8.16,46.2
FARM_4013,Punjab,Amritsar,Watermelon,Zaid,8.2,286.7,27.6,45.7,8.3,6.88,34.7,138,41,60,Rainfed,232,1.9,82,4.58,37.33,14612,481271,545466,64195,6675.2,6.86,38.5
FARM_4014,Punjab,Patiala,Muskmelon,Zaid,11.8,243.2,27.6,44.8,7.5,7.31,39.7,125,50,37,Rainfed,214,1.8,80,5.14,63.25,13757,925507,870130,-55377,6526.6,7.88,51.1
FARM_4015,Karnataka,Dharwad,Cucumber,Zaid,7.3,304.6,32.4,53.2,6.7,6.44,32.2,139,43,23,Canal,182,2.5,72,5.19,37.14,13747,527786,510564,-17222,6661.8,7.79,41
FARM_4016,Gujarat,Ahmedabad,Cucumber,Zaid,6.7,283.5,29.3,48.1,6.6,7.14,36.8,143,53,29,Rainfed,240,2,90,4.63,31.15,15263,420209,475442,55233,6069.7,7.63,35.2
FARM_4017,Maharashtra,Nagpur,Cucumber,Zaid,10,243.7,29.3,51.1,5.6,6.98,31.8,114,45,48,Sprinkler,227,2.5,81,5.07,49.86,15140,734638,754880,20242,5518.9,9.19,37.4
FARM_4018,Karnataka,Mysuru,Moong,Zaid,8.3,362.8,32.1,55.7,5.6,6.87,33.9,135,69,43,Sprinkler,129,2.6,76,4.67,40.39,13977,585755,564531,-21224,6232.6,7.49,29.6
FARM_4019,Uttar Pradesh,Kanpur,Moong,Zaid,10.5,284.4,33.1,60.2,6,6.89,34.1,137,53,54,Tube Well,217,2.7,82,5.38,55.51,13879,905844,770423,-135421,5448.6,9.87,39.5
FARM_4020,Madhya Pradesh,Indore,Watermelon,Zaid,9,279.8,31.3,58.1,8.6,6.62,36.3,116,56,46,Rainfed,194,3.5,82,4.64,45.73,14763,711977,675112,-36865,5859.6,7.92,37.7
FARM_4021,Tamil Nadu,Salem,Cucumber,Zaid,11.6,295.2,26.1,51.7,8.3,6.75,35,160,37,33,Sprinkler,175,1.4,80,5.02,57.96,12823,821299,743221,-78078,5392.6,9.31,49.3
FARM_4022,Haryana,Karnal,Fodder,Zaid,9.8,291.8,30.4,65.2,7.8,6.05,41.9,97,47,60,Drip,177,1.2,88,4.06,39.65,14028,561777,556210,-5567,5474.1,7.42,36.1
FARM_4023,Madhya Pradesh,Gwalior,Moong,Zaid,7.4,252.7,35.2,67.8,7.1,7.12,33,161,52,37,Canal,175,3.9,74,4.11,31.22,14773,417573,461213,43640,6379,6.44,40.9
FARM_4024,Tamil Nadu,Salem,Watermelon,Zaid,7.8,289.4,33.4,45.2,8,6.67,19.4,113,82,41,Canal,158,2.4,79,4.65,37.17,14744,504864,548034,43170,7279.8,6.39,40.7
FARM_4025,Andhra Pradesh,Guntur,Moong,Zaid,9.8,346,34.2,57.2,6.4,6.51,38.9,146,74,35,Drip,209,2.8,87,4.78,44.61,13816,700280,616332,-83948,8023.7,5.96,39.4
FARM_4026,Haryana,Karnal,Fodder,Zaid,6.8,349,31.3,49.7,8.2,6.42,30.4,117,45,43,Canal,182,2.4,90,5.31,38.27,14347,507401,549060,41659,6123.7,8.67,28.9
FARM_4027,Uttar Pradesh,Agra,Cucumber,Zaid,5.6,240.2,32.5,44.3,6.8,7.18,15,141,50,28,Tube Well,190,2.5,77,5.4,28.61,15560,349267,445172,95905,6685.1,8.08,31.9
FARM_4028,Madhya Pradesh,Gwalior,Fodder,Zaid,8.2,283.8,32.1,51.9,6.3,6.39,22.4,83,64,40,Drip,162,1.4,73,5.67,44.39,12894,611899,572365,-39534,7133.8,7.95,54.9
FARM_4029,Madhya Pradesh,Indore,Muskmelon,Zaid,10.2,232.7,30.4,38.8,7.1,7.19,27.9,113,55,63,Sprinkler,138,2.1,82,4.6,47.63,12444,643058,592708,-50350,7414.2,6.2,40.5
FARM_4030,Madhya Pradesh,Jabalpur,Moong,Zaid,6.8,248.5,35,55.3,8.1,6.82,26,109,67,27,Rainfed,185,2,76,5.17,34.04,15109,499418,514310,14892,6889.5,7.5,39.4
FARM_4031,Punjab,Amritsar,Cucumber,Zaid,3.5,295.6,27.4,46.7,6.8,6.8,36.8,104,38,32,Sprinkler,143,3.2,82,4.5,16.41,14546,246068,238700,-7368,8180.3,5.5,41
FARM_4032,Telangana,Rangareddy,Cucumber,Zaid,8.6,356.4,28.2,44.2,8.6,7.58,40,114,43,28,Sprinkler,176,2.9,84,4.77,42.07,15942,617284,670680,53396,7024.9,6.79,41.5
FARM_4033,Uttar Pradesh,Meerut,Watermelon,Zaid,8.9,376.5,27.6,59.8,6.8,6.2,37,118,56,41,Tube Well,157,3.2,82,5.98,55.49,15307,652572,849385,196813,6931,8.63,38.4
FARM_4034,Telangana,Warangal,Cucumber,Zaid,6.4,264.6,30.8,53.5,6.5,7.05,41.4,91,67,39,Canal,89,2.6,87,2.91,19.39,14451,296237,280205,-16032,6334.3,4.59,34.7
FARM_4035,Punjab,Bathinda,Cucumber,Zaid,8.1,305.5,32.3,63.6,7,6.23,31.5,163,65,48,Sprinkler,161,3.6,83,4.31,32.42,13830,373421,448369,74948,7392,5.83,25.1
FARM_4036,Uttar Pradesh,Meerut,Cucumber,Zaid,11.8,277.6,32.4,48.5,5.5,6.06,33.3,133,70,48,Tube Well,175,2.4,82,3.2,35.65,14726,448282,524982,76700,7474.7,4.28,28.1
FARM_4037,Maharashtra,Aurangabad,Moong,Zaid,6.4,293.3,27.9,45.2,6.2,6.81,39.1,148,72,29,Drip,154,1.5,83,3.51,23.16,12462,345183,288620,-56563,5957.6,5.89,33.1
FARM_4038,Gujarat,Junagadh,Fodder,Zaid,5.3,292.4,30.2,54.5,5.3,7.74,20.1,90,62,42,Sprinkler,106,2.8,76,3.62,18.57,10552,290680,195951,-94729,5260.9,6.88,30
FARM_4039,Tamil Nadu,Salem,Cucumber,Zaid,6.5,279.2,31.6,48.7,8.5,6.4,44.5,116,44,53,Tube Well,173,2.6,76,4.82,28.38,14621,387866,414944,27078,5498,8.77,32.2
FARM_4040,Telangana,Rangareddy,Cucumber,Zaid,4.6,267.6,25.8,49.2,6.6,7.46,42.8,146,62,54,Sprinkler,207,3,77,3.89,17.2,15207,236583,261560,24977,6400.8,6.08,49.5
FARM_4041,Telangana,Medak,Watermelon,Zaid,11.4,390,36.4,67.2,6.9,6.52,28.7,129,45,38,Sprinkler,150,1.3,85,4.46,48.16,16426,692974,791076,98102,5724.8,7.79,58.5
FARM_4042,Telangana,Sangareddy,Muskmelon,Zaid,8.2,330.2,27.4,50.3,7.1,7.36,53.2,91,49,37,Sprinkler,177,2,87,4.55,40.21,13501,508643,542875,34232,7699.6,5.91,42.4
FARM_4043,Punjab,Bathinda,Fodder,Zaid,8.2,260,32.4,36.4,5.9,6.07,24.5,120,61,37,Tube Well,211,2.7,90,5.39,44.53,12573,414855,559876,145021,6319.5,8.53,15.6
FARM_4044,Haryana,Ambala,Muskmelon,Zaid,8.7,302.8,33.8,53.6,7.2,7.15,26.9,126,54,40,Drip,208,2.3,80,4.16,37.83,13204,591768,499507,-92261,4266.2,9.75,51.3
FARM_4045,Telangana,Rangareddy,Moong,Zaid,7.6,296.4,31.8,59.5,6.9,7.29,36.6,101,42,48,Sprinkler,135,2.7,86,2.95,22.26,15130,354921,336794,-18127,6973.4,4.23,40.6
FARM_4046,Andhra Pradesh,Anantapur,Watermelon,Zaid,7,346,30.6,48.8,8.3,7.23,27.2,143,60,53,Canal,206,2.2,84,1.91,12.92,10586,216082,136771,-79311,6350.1,3.01,45.9
FARM_4047,Telangana,Warangal,Fodder,Zaid,7.8,289.9,32.1,59.1,6.5,6.68,50.2,162,41,40,Tube Well,171,2.6,89,4.32,36.58,16351,529612,598120,68508,5990.6,7.21,34.6
FARM_4048,Haryana,Rohtak,Cucumber,Zaid,7.8,220.7,30.1,40.2,7,7.4,25.6,169,43,48,Drip,172,1.3,79,4.97,39.38,13471,490282,530488,40206,7077.5,7.02,25.6
FARM_4049,Punjab,Ludhiana,Muskmelon,Zaid,10,234.8,34.3,64.5,8.8,7.12,30.4,157,66,48,Tube Well,188,2.8,67,5.48,56.04,11692,669438,655220,-14218,6668.8,8.22,27.7
FARM_4050,Karnataka,Raichur,Cucumber,Zaid,8.2,240,30.4,64.7,7.9,6.14,45.6,124,69,32,Canal,183,2.1,87,4.43,35.46,12150,538478,430839,-107639,5704.2,7.77,42.9
